Gene_Name	Gene_Start__bp_	Gene_End__bp_	Chromosome_Name	Strand	Enzyme	EC	RXN	Locally Duplicated	LD_ClusterIds	Stepsize 3, Top 5%	Amines and Polyamines Metabolism	Amino Acids Metabolism	Carbohydrates Metabolism	Cofactors Metabolism	Detoxification Metabolism	Energy Metabolism	Fatty Acids and Lipids Metabolism	Hormones Metabolism	Inorganic Nutrients Metabolism	Nitrogen-Containing Compounds	Nucleotides Metabolism	Phenylpropanoid Derivatives	Polyketides	Primary-Specialized Interface Metabolism	Redox Metabolism	Specialized Metabolism	Sugar Derivatives	Terpenoids	Signature Tailoring Enzyme Class	Signature or Tailoring
fgenesh1_kg.8_#_102_#_4835_0_CBOZ5690.g1_CBOZ_CBPA	1855006	1855722	scaffold_8	-1	0			0	MCL_8019		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80323	1855853	1861408	scaffold_8	-1	0			0	MCL_357		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.216.1	1862252	1864553	scaffold_8	1	1	EC-1.14.19.20	RXN3O-218	0	MCL_5205		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.189.1	1865430	1869078	scaffold_8	-1	0			0	MCL_1481		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.237.1	1870634	1873781	scaffold_8	1	1	EC-2.5.1.117	RXN-2761	0	MCL_6448		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_250	1874565	1878746	scaffold_8	-1	0			0	MCL_388		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_251	1880117	1883408	scaffold_8	-1	0			0	MCL_3063		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80328	1883913	1886232	scaffold_8	1	0			0	MCL_522		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4448_g	1891065	1896943	scaffold_8	1	0			0	MCL_2006		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.266.1	1888223	1891089	scaffold_8	-1	1	EC-4.1.3.32	23-DIMETHYLMALATE-LYASE-RXN	0	MCL_2586	C833	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		
e_gw1.8.4.1	1898595	1907869	scaffold_8	-1	1	EC-3.2.1.41, EC-3.2.1.41	RXN-1824, RXN-12302	0	MCL_634	C833	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4450_g	1908890	1910103	scaffold_8	1	0			0	MCL_1310	C833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80253	1910942	1914661	scaffold_8	1	1	EC-1.1.1.394	RXN-17420, RXN-15030	0	MCL_1469	C833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		
e_gw1.8.357.1	1915727	1917559	scaffold_8	1	0			0	MCL_1235		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4453_g	1920614	1923506	scaffold_8	1	0			0	MCL_1385		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80135	1928330	1930496	scaffold_8	-1	0			0	MCL_3277		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80136	1930670	1932672	scaffold_8	1	0			0	MCL_33		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_106_#_659_1_CBOZ_CBPA	1932642	1934385	scaffold_8	-1	0			0	MCL_2563		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80138	1935594	1940167	scaffold_8	1	1	EC-3.2.1.20	MALTODEXGLUCOSID-RXN	0	MCL_1405		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_108_#_1341_1_CBOZ_CBPA	1940344	1941114	scaffold_8	1	0			0	MCL_8848		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.8.37.1	1942721	1946376	scaffold_8	1	1	EC-3.2.1.20	MALTODEXGLUCOSID-RXN	0	MCL_97		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80339	1950028	1958308	scaffold_8	1	0			0	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4458_g	1959060	1962161	scaffold_8	1	0			0	MCL_2404		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4459_g	4055	5048	scaffold_9	1	0			0	MCL_136		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90002	5944	15925	scaffold_9	-1	1	EC-3.2.1.4	RXN-2043	0	MCL_1061		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90003	16299	17132	scaffold_9	1	0			0	MCL_1832		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90004	17454	19841	scaffold_9	-1	0			0	MCL_1371		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90003	20025	27971	scaffold_9	1	1	EC-3.6.3.54, EC-3.6.3.4	RXN-14455, 3.6.3.4-RXN	0	MCL_840		0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_4	28053	29280	scaffold_9	-1	0			0	MCL_6594		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.9.396.1	29709	30550	scaffold_9	1	0			0	MCL_4576		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.9.284.1	35346	37903	scaffold_9	1	0			0	MCL_214		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.299.1	39972	42191	scaffold_9	1	0			0	MCL_2207		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.302.1	44265	45364	scaffold_9	-1	0			0	MCL_5840		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.236.1	57729	59520	scaffold_9	-1	0			0	MCL_6789		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90003	63267	66068	scaffold_9	-1	0			0	MCL_5794		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90012	66223	68994	scaffold_9	1	0			0	MCL_1273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_90012	68987	72166	scaffold_9	-1	1	EC-2.7.4.8	GUANYL-KIN-RXN	0	MCL_3154		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		
e_gw1.9.79.1	73246	77349	scaffold_9	1	0			0	MCL_6694		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_4_#_2080_1_CBOZ_CBPA	77453	78382	scaffold_9	1	0			0	MCL_1415		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.151.1	80756	85308	scaffold_9	-1	1	EC-3.2.1.22	RXN-12088	0	MCL_2628		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90017	88117	89983	scaffold_9	1	0			0	MCL_6611		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4476_g	90154	94764	scaffold_9	-1	0			0	MCL_6699		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.59.1	96134	103222	scaffold_9	1	1	EC-3.6.3.30	3.6.3.30-RXN	0	MCL_8		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
e_gw1.9.160.1	105328	109184	scaffold_9	1	1	EC-3.2.1.22	RXN-12088	0	MCL_5442		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4479_g	111059	115622	scaffold_9	-1	0			0	MCL_2808		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4480_g	116190	120226	scaffold_9	1	0			0	MCL_137		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.9.157.1	122233	126181	scaffold_9	1	0			0	MCL_269		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_6_#_3408_2_CBOZ_CBPA	126718	127459	scaffold_9	1	0			0	MCL_6858		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_16	127499	130706	scaffold_9	-1	0			0	MCL_6374		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90025	132263	135178	scaffold_9	1	0			0	MCL_670		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90009	135700	138592	scaffold_9	1	0			0	MCL_6810		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90010	140468	142466	scaffold_9	-1	0			0	MCL_6773		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90019	142882	149112	scaffold_9	1	0			0	MCL_4622		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.139.1	154054	158645	scaffold_9	-1	0			0	MCL_5992		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_21	163123	166839	scaffold_9	-1	1	EC-2.3.1.78	2.3.1.78-RXN	0	MCL_6723		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
Genemark1.4489_g	168471	172674	scaffold_9	-1	0			0	MCL_6859		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_9_#_3134_0_CBOZ1359.g1_CBOZ_CBPA	178246	178936	scaffold_9	-1	0			0	MCL_3730		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90013	179817	184117	scaffold_9	-1	0			0	MCL_4333		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_90035	184281	190632	scaffold_9	1	1	EC-4.3.1.19	THREDEHYD-RXN, RXN-15122	0	MCL_2390		1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0		
estExt_fgenesh1_pm.C_90015	192991	193959	scaffold_9	1	0			0	MCL_6711		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90034	194247	198715	scaffold_9	1	0			0	MCL_1021		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4493_g	199463	202849	scaffold_9	1	0			0	MCL_1853		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4494_g	203693	204812	scaffold_9	-1	0			0	MCL_6743		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4495_g	205659	209195	scaffold_9	1	0			0	MCL_466		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90038	210839	216166	scaffold_9	1	0			0	MCL_6472		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_13_#_5127_0_CBOZ9834.g1_CBOZ_CBPA	216295	217069	scaffold_9	-1	0			0	MCL_905		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4497_g	217674	221072	scaffold_9	1	0			0	MCL_3073		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_26	222684	228270	scaffold_9	-1	0			0	MCL_2990		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_27	229425	231011	scaffold_9	1	0			0	MCL_845		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.175.1	232257	235265	scaffold_9	-1	0			0	MCL_2378		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90017	236160	237411	scaffold_9	-1	0			0	MCL_70		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_90039	237529	241817	scaffold_9	1	0			0	MCL_126		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90019	242284	243871	scaffold_9	-1	0			0	MCL_4106		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90020	249713	262249	scaffold_9	-1	0			0	MCL_215		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_18_#_2626_1_CBOZ_CBPA	263009	263665	scaffold_9	1	0			0	MCL_6871		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.351.1	265185	266188	scaffold_9	-1	0			0	MCL_2736		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90021	266793	275158	scaffold_9	-1	0			0	MCL_1172		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90032	275376	280120	scaffold_9	1	1	EC-1.14.19.4, EC-1.14.19.4, EC-1.14.19.29	RXN-16099, RXN-16101, RXN-7798	0	MCL_374		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90051	280153	284864	scaffold_9	-1	0			0	MCL_897		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90052	287332	293706	scaffold_9	-1	0			0	MCL_6606		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90023	297676	300449	scaffold_9	1	0			0	MCL_598		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.9_#_24	300575	300730	scaffold_9	1	0			0	MCL_6825		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_23_#_232_0_CBPA2059.b1_CBOZ_CBPA	300853	304675	scaffold_9	-1	0			0	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_37	306195	315640	scaffold_9	-1	0			0	MCL_2076		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90038	316455	319436	scaffold_9	-1	0			0	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_39	321594	330176	scaffold_9	-1	0			0	MCL_3740		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90040	331417	335224	scaffold_9	-1	0			0	MCL_6556		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.196.1	335585	338895	scaffold_9	1	0			0	MCL_257		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4517_g	341077	347140	scaffold_9	-1	0			0	MCL_6703		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90060	348962	350657	scaffold_9	1	0			0	MCL_6775		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90044	351708	356887	scaffold_9	1	1	EC-1.14.11	RXN490-3641	0	MCL_2374		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2ODD	tailoring
Genemark1.4520_g	357119	358298	scaffold_9	-1	0			0	MCL_1520		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90046	360462	364332	scaffold_9	-1	0			0	MCL_5109		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.9_#_30	374366	383268	scaffold_9	-1	0			0	MCL_281		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4524_g	383639	385743	scaffold_9	-1	0			0	MCL_6872		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_50	386498	389215	scaffold_9	-1	1	EC-3.1.1.91	RXN-13371	0	MCL_2465		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_51	389914	393218	scaffold_9	1	0			0	MCL_4981		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_52	394384	399161	scaffold_9	-1	0			0	MCL_669		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.415.1	401571	401980	scaffold_9	-1	0			0	MCL_1268		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.271.1	402319	404757	scaffold_9	1	1	EC-2.3.1.22	2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	0	MCL_2196		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
estExt_Genewise1.C_90063	405653	408959	scaffold_9	1	1	EC-1.1.1.318	RXN-9245	0	MCL_2984		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0		
estExt_Genewise1Plus.C_90065	409195	410867	scaffold_9	-1	0			0	MCL_3361		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_56	411433	413330	scaffold_9	1	0			0	MCL_200		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90075	414604	416766	scaffold_9	1	0			0	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_33_#_1120_1_CBOZ_CBPA	417171	420296	scaffold_9	1	0			0	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4535_g	421479	425712	scaffold_9	-1	0			0	MCL_2532		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90036	426487	432129	scaffold_9	1	1	EC-3.1.3.11	F16BDEPHOS-RXN	0	MCL_853		0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4537_g	432483	434620	scaffold_9	-1	0			0	MCL_6798		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4538_g	435988	443180	scaffold_9	-1	0			0	MCL_2671		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_62	444241	448574	scaffold_9	1	0			0	MCL_722		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_34_#_1168_0_CBOZ3312.b1_CBOZ_CBPA	448693	449410	scaffold_9	1	0			0	MCL_1335		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_35_#_1168_1_CBOZ_CBPA	449918	450712	scaffold_9	-1	0			0	MCL_6691		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.9_#_39	452419	457481	scaffold_9	1	0			0	MCL_1051		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4542_g	461696	467563	scaffold_9	1	0			0	MCL_1406		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90065	467566	476612	scaffold_9	-1	0			0	MCL_973		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90086	477099	481065	scaffold_9	-1	0			0	MCL_1406		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90067	481777	490093	scaffold_9	1	0			0	MCL_824		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90088	490320	494912	scaffold_9	1	1	EC-5.1.1.1	ALARACECAT-RXN	0	MCL_606		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.9_#_37_#_385_2_CBOZ_CBPA	494938	496044	scaffold_9	1	0			0	MCL_6832		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90089	496056	503640	scaffold_9	-1	0			0	MCL_1406		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90043	504361	513828	scaffold_9	1	0			0	MCL_4135		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90071	513817	520399	scaffold_9	-1	0			0	MCL_2163		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_72	520981	523518	scaffold_9	1	0			0	MCL_286		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4551_g	524366	526948	scaffold_9	-1	0			0	MCL_6596		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4552_g	527869	531775	scaffold_9	1	0			0	MCL_528		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90095	532910	536482	scaffold_9	-1	0			1	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_76	538212	540257	scaffold_9	-1	0			0	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90046	541363	544409	scaffold_9	-1	0			0	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90047	544965	546877	scaffold_9	-1	1	EC-3.4.19	RXN-11428	0	MCL_1398		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0		
estExt_Genemark1.C_90098	547246	549943	scaffold_9	1	1	EC-1.1.1.300	RXN-10841	0	MCL_541		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90049	549993	552824	scaffold_9	1	0			1	MCL_3090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_90082	553731	557544	scaffold_9	-1	0			0	MCL_243		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_80	586635	588753	scaffold_9	1	0			0	MCL_6693		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4560_g	589114	590318	scaffold_9	-1	0			0	MCL_6860		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90050	593500	594904	scaffold_9	-1	0			0	MCL_6884		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90103	595038	595942	scaffold_9	1	0			0	MCL_6627		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.9.230.1	596622	598515	scaffold_9	-1	0			0	MCL_2807		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4563_g	599152	599816	scaffold_9	1	0			0	MCL_6687		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90106	599842	606076	scaffold_9	1	0			0	MCL_1996		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90107	606080	611582	scaffold_9	1	1	EC-1.3.3.6, EC-1.3.3.6	RXN-12518, ACYL-COA-OXIDASE-RXN	0	MCL_3244		0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_84	611957	617181	scaffold_9	-1	0			0	MCL_1272		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.340.1	617886	619512	scaffold_9	1	1	EC-3.2.1.14	3.2.1.14-RXN	0	MCL_6686		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4568_g	620405	623296	scaffold_9	-1	0			0	MCL_6604		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4569_g	623999	625441	scaffold_9	1	0			0	MCL_1033		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_88	626208	630633	scaffold_9	-1	0			0	MCL_3013		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.200.1	634356	637501	scaffold_9	1	0			0	MCL_1015		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90052	638529	642118	scaffold_9	1	1	EC-1.1.1.15, EC-1.1.1.56, EC-1.1.1.14, EC-1.1.1.14	RXN-11825, RIBITOL-2-DEHYDROGENASE-RXN, L-IDITOL-2-DEHYDROGENASE-RXN, RXN-7644	0	MCL_126		0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0		
Genemark1.4573_g	644649	649653	scaffold_9	1	0			0	MCL_1996		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.125.1	651838	654463	scaffold_9	-1	0			0	MCL_527		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.170.1	655685	658615	scaffold_9	1	1	EC-3.5.1.4, EC-3.5.1.4	AMIDASE-RXN, RXNN-404	0	MCL_1690		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.9_#_94	659247	659891	scaffold_9	-1	0			0	MCL_6551		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4577_g	663248	663882	scaffold_9	-1	0			0	MCL_1851		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_90120	665205	667195	scaffold_9	-1	0			0	MCL_6539		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_90096	667767	672094	scaffold_9	1	1	EC-5.3.1.24, EC-4.1.3.27, EC-4.1.1.48	PRAISOM-RXN, ANTHRANSYN-RXN, IGPSYN-RXN	0	MCL_951		0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0		
Genemark1.4580_g	673429	674703	scaffold_9	-1	0			0	MCL_1522		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.9_#_55	674917	678620	scaffold_9	1	1	EC-4.1.1.37	UROGENDECARBOX-RXN	0	MCL_6818		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.9.393.1	679533	680214	scaffold_9	-1	0			0	MCL_6256		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_90056	681523	683156	scaffold_9	1	0			0	MCL_6700		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
