Gene Name	Transcript Name	Protein Name
estExt_Genemark1.C_80168	66177	66177
estExt_Genemark1.C_80176	66185	66185
estExt_Genemark1.C_80180	66187	66187
estExt_Genemark1.C_80185	66191	66191
estExt_Genemark1.C_80187	66192	66192
estExt_Genemark1.C_80191	66195	66195
estExt_Genemark1.C_80201	66202	66202
estExt_Genemark1.C_80205	66205	66205
estExt_Genemark1.C_80209	66208	66208
estExt_Genemark1.C_80218	66214	66214
estExt_Genemark1.C_80244	66228	66228
estExt_Genemark1.C_80248	66230	66230
estExt_Genemark1.C_80250	66232	66232
estExt_Genemark1.C_80265	66236	66236
estExt_Genemark1.C_80272	66237	66237
estExt_Genemark1.C_80278	66242	66242
estExt_Genemark1.C_80283	66245	66245
estExt_Genemark1.C_80288	66248	66248
estExt_Genemark1.C_80290	66250	66250
estExt_Genemark1.C_80296	66251	66251
estExt_Genemark1.C_80314	66257	66257
estExt_Genemark1.C_80323	66260	66260
estExt_Genemark1.C_80328	66262	66262
estExt_Genemark1.C_80339	66266	66266
estExt_Genemark1.C_90002	66267	66267
estExt_Genemark1.C_90003	66268	66268
estExt_Genemark1.C_90004	66269	66269
estExt_Genemark1.C_90012	66273	66273
estExt_Genemark1.C_90017	66275	66275
estExt_Genemark1.C_90025	66277	66277
estExt_Genemark1.C_90034	66282	66282
estExt_Genemark1.C_90038	66283	66283
estExt_Genemark1.C_90051	66290	66290
estExt_Genemark1.C_90052	66291	66291
estExt_Genemark1.C_90060	66297	66297
estExt_Genemark1.C_90075	66304	66304
estExt_Genemark1.C_90086	66310	66310
estExt_Genemark1.C_90088	66312	66312
estExt_Genemark1.C_90089	66313	66313
estExt_Genemark1.C_90095	66316	66316
estExt_Genemark1.C_90098	66319	66319
gw1.24.53.1	6632	6632
estExt_Genemark1.C_90103	66322	66322
estExt_Genemark1.C_90106	66323	66323
estExt_Genemark1.C_90107	66324	66324
estExt_Genemark1.C_90120	66327	66327
estExt_Genemark1.C_90133	66333	66333
estExt_Genemark1.C_90139	66336	66336
estExt_Genemark1.C_90141	66338	66338
estExt_Genemark1.C_90142	66339	66339
estExt_Genemark1.C_90156	66346	66346
estExt_Genemark1.C_90162	66347	66347
estExt_Genemark1.C_90163	66348	66348
estExt_Genemark1.C_90174	66355	66355
estExt_Genemark1.C_90176	66356	66356
estExt_Genemark1.C_90179	66359	66359
gw1.8.285.1	6636	6636
estExt_Genemark1.C_90193	66367	66367
estExt_Genemark1.C_90195	66368	66368
estExt_Genemark1.C_90211	66377	66377
estExt_Genemark1.C_90212	66378	66378
estExt_Genemark1.C_90218	66379	66379
estExt_Genemark1.C_90220	66380	66380
estExt_Genemark1.C_90222	66382	66382
estExt_Genemark1.C_90236	66389	66389
estExt_Genemark1.C_90237	66390	66390
estExt_Genemark1.C_90238	66391	66391
estExt_Genemark1.C_90243	66394	66394
estExt_Genemark1.C_90250	66397	66397
estExt_Genemark1.C_90254	66400	66400
estExt_Genemark1.C_90256	66402	66402
estExt_Genemark1.C_90273	66409	66409
estExt_Genemark1.C_90300	66423	66423
estExt_Genemark1.C_90319	66432	66432
estExt_Genemark1.C_90321	66433	66433
estExt_Genemark1.C_90322	66434	66434
estExt_Genemark1.C_90323	66435	66435
estExt_Genemark1.C_90333	66437	66437
estExt_Genemark1.C_90334	66438	66438
estExt_Genemark1.C_90340	66439	66439
estExt_Genemark1.C_90345	66444	66444
estExt_Genemark1.C_90346	66445	66445
estExt_Genemark1.C_90351	66447	66447
estExt_Genemark1.C_90360	66452	66452
estExt_Genemark1.C_100009	66464	66464
estExt_Genemark1.C_100013	66465	66465
estExt_Genemark1.C_100024	66470	66470
estExt_Genemark1.C_100034	66473	66473
estExt_Genemark1.C_100054	66482	66482
estExt_Genemark1.C_100079	66493	66493
estExt_Genemark1.C_100088	66494	66494
estExt_Genemark1.C_100092	66497	66497
estExt_Genemark1.C_100095	66499	66499
estExt_Genemark1.C_100109	66501	66501
estExt_Genemark1.C_100110	66502	66502
estExt_Genemark1.C_100115	66504	66504
estExt_Genemark1.C_100126	66513	66513
estExt_Genemark1.C_100129	66515	66515
estExt_Genemark1.C_100135	66520	66520
estExt_Genemark1.C_100139	66521	66521
estExt_Genemark1.C_100146	66525	66525
estExt_Genemark1.C_100147	66526	66526
estExt_Genemark1.C_100154	66529	66529
estExt_Genemark1.C_100155	66530	66530
estExt_Genemark1.C_100161	66534	66534
estExt_Genemark1.C_100165	66538	66538
estExt_Genemark1.C_100167	66539	66539
estExt_Genemark1.C_100180	66546	66546
estExt_Genemark1.C_100189	66551	66551
estExt_Genemark1.C_100197	66555	66555
estExt_Genemark1.C_100199	66556	66556
gw1.11.213.1	6657	6657
estExt_Genemark1.C_100233	66572	66572
estExt_Genemark1.C_100244	66577	66577
estExt_Genemark1.C_100246	66578	66578
estExt_Genemark1.C_100275	66597	66597
estExt_Genemark1.C_100286	66603	66603
estExt_Genemark1.C_100288	66605	66605
gw1.6.283.1	6661	6661
estExt_Genemark1.C_100308	66619	66619
estExt_Genemark1.C_100316	66623	66623
estExt_Genemark1.C_100319	66625	66625
estExt_Genemark1.C_100327	66632	66632
estExt_Genemark1.C_100340	66639	66639
estExt_Genemark1.C_100344	66641	66641
estExt_Genemark1.C_100354	66649	66649
estExt_Genemark1.C_100374	66665	66665
gw1.3.408.1	6667	6667
estExt_Genemark1.C_110012	66672	66672
estExt_Genemark1.C_110038	66679	66679
estExt_Genemark1.C_110039	66680	66680
estExt_Genemark1.C_110046	66682	66682
estExt_Genemark1.C_110070	66687	66687
estExt_Genemark1.C_110071	66688	66688
estExt_Genemark1.C_110072	66689	66689
estExt_Genemark1.C_110079	66691	66691
estExt_Genemark1.C_110087	66696	66696
estExt_Genemark1.C_110095	66698	66698
estExt_Genemark1.C_110096	66699	66699
estExt_Genemark1.C_110100	66702	66702
estExt_Genemark1.C_110104	66704	66704
estExt_Genemark1.C_110113	66706	66706
estExt_Genemark1.C_110121	66709	66709
estExt_Genemark1.C_110124	66711	66711
estExt_Genemark1.C_110125	66712	66712
estExt_Genemark1.C_110146	66719	66719
estExt_Genemark1.C_110161	66723	66723
estExt_Genemark1.C_110172	66731	66731
estExt_Genemark1.C_110173	66732	66732
estExt_Genemark1.C_110177	66735	66735
estExt_Genemark1.C_110180	66737	66737
estExt_Genemark1.C_110195	66749	66749
estExt_Genemark1.C_110210	66754	66754
estExt_Genemark1.C_110214	66756	66756
estExt_Genemark1.C_110215	66757	66757
estExt_Genemark1.C_110216	66758	66758
estExt_Genemark1.C_110217	66759	66759
estExt_Genemark1.C_110218	66760	66760
estExt_Genemark1.C_110236	66769	66769
estExt_Genemark1.C_110244	66773	66773
estExt_Genemark1.C_110248	66775	66775
estExt_Genemark1.C_110254	66780	66780
estExt_Genemark1.C_110295	66802	66802
estExt_Genemark1.C_110316	66811	66811
estExt_Genemark1.C_120002	66819	66819
estExt_Genemark1.C_120016	66826	66826
estExt_Genemark1.C_120017	66827	66827
estExt_Genemark1.C_120020	66829	66829
estExt_Genemark1.C_120023	66832	66832
estExt_Genemark1.C_120027	66834	66834
estExt_Genemark1.C_120047	66840	66840
estExt_Genemark1.C_120059	66844	66844
estExt_Genemark1.C_120064	66847	66847
estExt_Genemark1.C_120066	66848	66848
estExt_Genemark1.C_120072	66850	66850
estExt_Genemark1.C_120080	66852	66852
estExt_Genemark1.C_120086	66857	66857
estExt_Genemark1.C_120087	66858	66858
estExt_Genemark1.C_120102	66866	66866
estExt_Genemark1.C_120109	66871	66871
estExt_Genemark1.C_120111	66872	66872
estExt_Genemark1.C_120116	66875	66875
estExt_Genemark1.C_120134	66884	66884
estExt_Genemark1.C_120137	66886	66886
estExt_Genemark1.C_120140	66889	66889
estExt_Genemark1.C_120151	66895	66895
estExt_Genemark1.C_120153	66896	66896
estExt_Genemark1.C_120155	66898	66898
estExt_Genemark1.C_120164	66904	66904
estExt_Genemark1.C_120165	66905	66905
estExt_Genemark1.C_120172	66908	66908
estExt_Genemark1.C_120179	66911	66911
estExt_Genemark1.C_120183	66913	66913
estExt_Genemark1.C_120201	66921	66921
estExt_Genemark1.C_120209	66925	66925
estExt_Genemark1.C_120213	66927	66927
estExt_Genemark1.C_120215	66929	66929
estExt_Genemark1.C_120218	66930	66930
estExt_Genemark1.C_120219	66931	66931
estExt_Genemark1.C_120220	66932	66932
estExt_Genemark1.C_120223	66933	66933
estExt_Genemark1.C_120226	66934	66934
estExt_Genemark1.C_120231	66937	66937
estExt_Genemark1.C_120261	66948	66948
estExt_Genemark1.C_120266	66951	66951
estExt_Genemark1.C_120273	66957	66957
estExt_Genemark1.C_120278	66960	66960
estExt_Genemark1.C_120280	66962	66962
estExt_Genemark1.C_120294	66969	66969
estExt_Genemark1.C_120296	66971	66971
estExt_Genemark1.C_120301	66975	66975
gw1.9.284.1	6698	6698
estExt_Genemark1.C_120307	66980	66980
estExt_Genemark1.C_120335	66996	66996
estExt_Genemark1.C_120338	66998	66998
estExt_Genemark1.C_120345	67002	67002
estExt_Genemark1.C_120354	67006	67006
estExt_Genemark1.C_120367	67011	67011
estExt_Genemark1.C_120368	67012	67012
estExt_Genemark1.C_130006	67022	67022
estExt_Genemark1.C_130008	67024	67024
estExt_Genemark1.C_130027	67030	67030
estExt_Genemark1.C_130045	67041	67041
estExt_Genemark1.C_130050	67043	67043
estExt_Genemark1.C_130059	67046	67046
estExt_Genemark1.C_130076	67053	67053
estExt_Genemark1.C_130077	67054	67054
estExt_Genemark1.C_130085	67059	67059
estExt_Genemark1.C_130092	67065	67065
estExt_Genemark1.C_130096	67068	67068
estExt_Genemark1.C_130100	67071	67071
estExt_Genemark1.C_130129	67088	67088
estExt_Genemark1.C_130135	67091	67091
estExt_Genemark1.C_130144	67093	67093
estExt_Genemark1.C_130155	67097	67097
estExt_Genemark1.C_130186	67111	67111
estExt_Genemark1.C_130187	67112	67112
estExt_Genemark1.C_130201	67117	67117
estExt_Genemark1.C_130220	67124	67124
estExt_Genemark1.C_130237	67133	67133
estExt_Genemark1.C_130243	67135	67135
estExt_Genemark1.C_130251	67139	67139
estExt_Genemark1.C_130263	67143	67143
estExt_Genemark1.C_130286	67152	67152
estExt_Genemark1.C_130289	67154	67154
estExt_Genemark1.C_130290	67155	67155
estExt_Genemark1.C_140006	67158	67158
estExt_Genemark1.C_140008	67160	67160
estExt_Genemark1.C_140012	67162	67162
estExt_Genemark1.C_140034	67173	67173
estExt_Genemark1.C_140035	67174	67174
estExt_Genemark1.C_140038	67176	67176
estExt_Genemark1.C_140054	67180	67180
estExt_Genemark1.C_140059	67181	67181
estExt_Genemark1.C_140060	67182	67182
estExt_Genemark1.C_140069	67188	67188
estExt_Genemark1.C_140071	67189	67189
estExt_Genemark1.C_140074	67190	67190
estExt_Genemark1.C_140088	67198	67198
estExt_Genemark1.C_140109	67208	67208
estExt_Genemark1.C_140111	67210	67210
estExt_Genemark1.C_140118	67214	67214
estExt_Genemark1.C_140122	67216	67216
estExt_Genemark1.C_140129	67222	67222
estExt_Genemark1.C_140134	67224	67224
estExt_Genemark1.C_140141	67229	67229
estExt_Genemark1.C_140148	67234	67234
estExt_Genemark1.C_140151	67236	67236
estExt_Genemark1.C_140156	67237	67237
estExt_Genemark1.C_140157	67238	67238
estExt_Genemark1.C_140163	67240	67240
estExt_Genemark1.C_140166	67242	67242
estExt_Genemark1.C_140178	67248	67248
estExt_Genemark1.C_140182	67252	67252
estExt_Genemark1.C_140189	67257	67257
estExt_Genemark1.C_140200	67265	67265
estExt_Genemark1.C_140207	67269	67269
estExt_Genemark1.C_140245	67285	67285
estExt_Genemark1.C_140253	67291	67291
estExt_Genemark1.C_140256	67293	67293
estExt_Genemark1.C_140257	67294	67294
estExt_Genemark1.C_140276	67309	67309
estExt_Genemark1.C_140298	67320	67320
estExt_Genemark1.C_150008	67331	67331
estExt_Genemark1.C_150016	67333	67333
estExt_Genemark1.C_150018	67334	67334
estExt_Genemark1.C_150021	67335	67335
estExt_Genemark1.C_150027	67338	67338
estExt_Genemark1.C_150031	67340	67340
estExt_Genemark1.C_150033	67341	67341
estExt_Genemark1.C_150034	67342	67342
estExt_Genemark1.C_150035	67343	67343
estExt_Genemark1.C_150045	67345	67345
estExt_Genemark1.C_150050	67348	67348
estExt_Genemark1.C_150057	67352	67352
estExt_Genemark1.C_150058	67353	67353
estExt_Genemark1.C_150059	67354	67354
estExt_Genemark1.C_150062	67356	67356
estExt_Genemark1.C_150065	67358	67358
estExt_Genemark1.C_150067	67360	67360
estExt_Genemark1.C_150086	67365	67365
estExt_Genemark1.C_150091	67369	67369
estExt_Genemark1.C_150097	67371	67371
estExt_Genemark1.C_150102	67373	67373
estExt_Genemark1.C_150109	67376	67376
estExt_Genemark1.C_150123	67382	67382
estExt_Genemark1.C_150145	67393	67393
estExt_Genemark1.C_150148	67394	67394
estExt_Genemark1.C_150189	67413	67413
estExt_Genemark1.C_150192	67415	67415
estExt_Genemark1.C_150193	67416	67416
estExt_Genemark1.C_150201	67421	67421
estExt_Genemark1.C_150202	67422	67422
estExt_Genemark1.C_150204	67424	67424
estExt_Genemark1.C_150208	67427	67427
estExt_Genemark1.C_150219	67432	67432
estExt_Genemark1.C_150228	67435	67435
estExt_Genemark1.C_150229	67436	67436
estExt_Genemark1.C_150243	67445	67445
estExt_Genemark1.C_160006	67454	67454
estExt_Genemark1.C_160007	67455	67455
estExt_Genemark1.C_160008	67456	67456
estExt_Genemark1.C_160009	67457	67457
estExt_Genemark1.C_160025	67464	67464
estExt_Genemark1.C_160030	67468	67468
estExt_Genemark1.C_160048	67476	67476
estExt_Genemark1.C_160071	67484	67484
estExt_Genemark1.C_160072	67485	67485
estExt_Genemark1.C_160083	67493	67493
estExt_Genemark1.C_160086	67495	67495
estExt_Genemark1.C_160089	67496	67496
estExt_Genemark1.C_160092	67498	67498
estExt_Genemark1.C_160097	67501	67501
estExt_Genemark1.C_160106	67504	67504
estExt_Genemark1.C_160125	67514	67514
estExt_Genemark1.C_160133	67517	67517
estExt_Genemark1.C_160139	67518	67518
estExt_Genemark1.C_160145	67523	67523
estExt_Genemark1.C_160150	67525	67525
estExt_Genemark1.C_160152	67526	67526
estExt_Genemark1.C_160156	67529	67529
estExt_Genemark1.C_160157	67530	67530
estExt_Genemark1.C_160159	67532	67532
estExt_Genemark1.C_160163	67534	67534
estExt_Genemark1.C_160174	67540	67540
estExt_Genemark1.C_160181	67545	67545
estExt_Genemark1.C_160185	67547	67547
estExt_Genemark1.C_160191	67551	67551
estExt_Genemark1.C_160194	67552	67552
estExt_Genemark1.C_160204	67556	67556
estExt_Genemark1.C_160226	67560	67560
estExt_Genemark1.C_160229	67562	67562
estExt_Genemark1.C_160232	67565	67565
estExt_Genemark1.C_160244	67570	67570
estExt_Genemark1.C_160248	67572	67572
estExt_Genemark1.C_160250	67574	67574
estExt_Genemark1.C_160251	67575	67575
estExt_Genemark1.C_160257	67577	67577
estExt_Genemark1.C_160271	67586	67586
estExt_Genemark1.C_160272	67587	67587
estExt_Genemark1.C_160275	67588	67588
estExt_Genemark1.C_160277	67589	67589
estExt_Genemark1.C_170014	67597	67597
estExt_Genemark1.C_170031	67604	67604
estExt_Genemark1.C_170053	67615	67615
estExt_Genemark1.C_170077	67628	67628
estExt_Genemark1.C_170082	67631	67631
estExt_Genemark1.C_170083	67632	67632
estExt_Genemark1.C_170085	67633	67633
estExt_Genemark1.C_170090	67634	67634
estExt_Genemark1.C_170091	67635	67635
estExt_Genemark1.C_170092	67636	67636
estExt_Genemark1.C_170113	67643	67643
estExt_Genemark1.C_170136	67650	67650
estExt_Genemark1.C_170138	67651	67651
estExt_Genemark1.C_170149	67652	67652
estExt_Genemark1.C_170154	67654	67654
estExt_Genemark1.C_170160	67655	67655
estExt_Genemark1.C_170166	67657	67657
estExt_Genemark1.C_170167	67658	67658
estExt_Genemark1.C_170171	67659	67659
estExt_Genemark1.C_170176	67661	67661
estExt_Genemark1.C_170185	67663	67663
estExt_Genemark1.C_170191	67665	67665
estExt_Genemark1.C_170193	67666	67666
estExt_Genemark1.C_170197	67669	67669
estExt_Genemark1.C_170205	67673	67673
estExt_Genemark1.C_180003	67675	67675
estExt_Genemark1.C_180009	67679	67679
estExt_Genemark1.C_180016	67684	67684
estExt_Genemark1.C_180024	67692	67692
estExt_Genemark1.C_180027	67693	67693
estExt_Genemark1.C_180033	67695	67695
estExt_Genemark1.C_180038	67698	67698
estExt_Genemark1.C_180045	67701	67701
estExt_Genemark1.C_180062	67706	67706
estExt_Genemark1.C_180071	67709	67709
estExt_Genemark1.C_180080	67712	67712
estExt_Genemark1.C_180085	67716	67716
estExt_Genemark1.C_180092	67718	67718
estExt_Genemark1.C_180095	67720	67720
estExt_Genemark1.C_180102	67723	67723
estExt_Genemark1.C_180111	67727	67727
estExt_Genemark1.C_180116	67729	67729
estExt_Genemark1.C_180121	67732	67732
estExt_Genemark1.C_180141	67744	67744
estExt_Genemark1.C_180144	67746	67746
estExt_Genemark1.C_180145	67747	67747
estExt_Genemark1.C_180163	67753	67753
estExt_Genemark1.C_180164	67754	67754
estExt_Genemark1.C_180166	67756	67756
estExt_Genemark1.C_180175	67759	67759
estExt_Genemark1.C_180177	67761	67761
estExt_Genemark1.C_180179	67762	67762
estExt_Genemark1.C_180183	67765	67765
estExt_Genemark1.C_180197	67773	67773
estExt_Genemark1.C_180248	67798	67798
estExt_Genemark1.C_180255	67800	67800
estExt_Genemark1.C_180259	67802	67802
estExt_Genemark1.C_180261	67803	67803
estExt_Genemark1.C_180270	67807	67807
estExt_Genemark1.C_190012	67818	67818
estExt_Genemark1.C_190015	67820	67820
estExt_Genemark1.C_190021	67822	67822
estExt_Genemark1.C_190030	67826	67826
estExt_Genemark1.C_190034	67828	67828
estExt_Genemark1.C_190037	67831	67831
estExt_Genemark1.C_190046	67836	67836
estExt_Genemark1.C_190051	67839	67839
estExt_Genemark1.C_190065	67847	67847
estExt_Genemark1.C_190080	67854	67854
estExt_Genemark1.C_190098	67859	67859
estExt_Genemark1.C_190127	67870	67870
estExt_Genemark1.C_190139	67876	67876
estExt_Genemark1.C_190145	67878	67878
estExt_Genemark1.C_190153	67882	67882
estExt_Genemark1.C_190161	67887	67887
estExt_Genemark1.C_190184	67899	67899
estExt_Genemark1.C_190207	67904	67904
estExt_Genemark1.C_190208	67905	67905
estExt_Genemark1.C_190214	67908	67908
estExt_Genemark1.C_190220	67911	67911
estExt_Genemark1.C_190226	67917	67917
estExt_Genemark1.C_190228	67919	67919
estExt_Genemark1.C_190236	67923	67923
estExt_Genemark1.C_190240	67925	67925
estExt_Genemark1.C_200002	67926	67926
estExt_Genemark1.C_200003	67927	67927
estExt_Genemark1.C_200008	67932	67932
estExt_Genemark1.C_200011	67934	67934
estExt_Genemark1.C_200019	67940	67940
estExt_Genemark1.C_200022	67942	67942
estExt_Genemark1.C_200027	67944	67944
estExt_Genemark1.C_200029	67946	67946
estExt_Genemark1.C_200036	67947	67947
estExt_Genemark1.C_200045	67951	67951
estExt_Genemark1.C_200048	67952	67952
estExt_Genemark1.C_200072	67960	67960
estExt_Genemark1.C_200086	67968	67968
estExt_Genemark1.C_200111	67978	67978
estExt_Genemark1.C_200137	67986	67986
estExt_Genemark1.C_200138	67987	67987
estExt_Genemark1.C_200149	67991	67991
estExt_Genemark1.C_200161	67996	67996
estExt_Genemark1.C_200167	68001	68001
estExt_Genemark1.C_200171	68003	68003
estExt_Genemark1.C_200183	68010	68010
estExt_Genemark1.C_200200	68016	68016
estExt_Genemark1.C_200210	68021	68021
estExt_Genemark1.C_200214	68024	68024
estExt_Genemark1.C_200215	68025	68025
estExt_Genemark1.C_200223	68029	68029
estExt_Genemark1.C_210001	68032	68032
estExt_Genemark1.C_210009	68036	68036
estExt_Genemark1.C_210010	68037	68037
estExt_Genemark1.C_210025	68041	68041
estExt_Genemark1.C_210027	68042	68042
estExt_Genemark1.C_210032	68044	68044
estExt_Genemark1.C_210039	68047	68047
estExt_Genemark1.C_210040	68048	68048
estExt_Genemark1.C_210043	68050	68050
estExt_Genemark1.C_210045	68051	68051
estExt_Genemark1.C_210050	68054	68054
estExt_Genemark1.C_210056	68057	68057
estExt_Genemark1.C_210072	68064	68064
estExt_Genemark1.C_210076	68066	68066
estExt_Genemark1.C_210103	68076	68076
estExt_Genemark1.C_210108	68079	68079
estExt_Genemark1.C_210116	68083	68083
estExt_Genemark1.C_210120	68085	68085
estExt_Genemark1.C_210130	68092	68092
estExt_Genemark1.C_210132	68093	68093
estExt_Genemark1.C_210137	68095	68095
estExt_Genemark1.C_210138	68096	68096
estExt_Genemark1.C_210142	68098	68098
estExt_Genemark1.C_210156	68106	68106
estExt_Genemark1.C_210166	68112	68112
estExt_Genemark1.C_210168	68113	68113
estExt_Genemark1.C_210170	68114	68114
estExt_Genemark1.C_210171	68115	68115
estExt_Genemark1.C_210181	68118	68118
estExt_Genemark1.C_220019	68136	68136
estExt_Genemark1.C_220035	68140	68140
estExt_Genemark1.C_220047	68143	68143
estExt_Genemark1.C_220050	68144	68144
estExt_Genemark1.C_220056	68147	68147
estExt_Genemark1.C_220058	68148	68148
estExt_Genemark1.C_220071	68154	68154
estExt_Genemark1.C_220074	68156	68156
estExt_Genemark1.C_220081	68160	68160
estExt_Genemark1.C_220082	68161	68161
estExt_Genemark1.C_220103	68172	68172
estExt_Genemark1.C_220119	68176	68176
estExt_Genemark1.C_220120	68177	68177
estExt_Genemark1.C_220123	68178	68178
estExt_Genemark1.C_220129	68180	68180
estExt_Genemark1.C_220130	68181	68181
estExt_Genemark1.C_220137	68186	68186
estExt_Genemark1.C_220142	68187	68187
estExt_Genemark1.C_220145	68188	68188
estExt_Genemark1.C_220153	68194	68194
estExt_Genemark1.C_220155	68195	68195
estExt_Genemark1.C_220174	68202	68202
estExt_Genemark1.C_230008	68209	68209
estExt_Genemark1.C_230017	68213	68213
estExt_Genemark1.C_230020	68214	68214
estExt_Genemark1.C_230022	68215	68215
estExt_Genemark1.C_230030	68220	68220
estExt_Genemark1.C_230044	68225	68225
estExt_Genemark1.C_230051	68226	68226
estExt_Genemark1.C_230053	68228	68228
estExt_Genemark1.C_230056	68230	68230
estExt_Genemark1.C_230068	68234	68234
estExt_Genemark1.C_230070	68235	68235
gw1.4.622.1	6824	6824
estExt_Genemark1.C_230086	68243	68243
estExt_Genemark1.C_230089	68245	68245
estExt_Genemark1.C_230099	68250	68250
estExt_Genemark1.C_230101	68251	68251
estExt_Genemark1.C_230107	68254	68254
estExt_Genemark1.C_230116	68258	68258
estExt_Genemark1.C_230117	68259	68259
estExt_Genemark1.C_230132	68267	68267
estExt_Genemark1.C_230134	68268	68268
estExt_Genemark1.C_230135	68269	68269
estExt_Genemark1.C_230137	68271	68271
estExt_Genemark1.C_230154	68278	68278
