Gene Name	Gene Start (bp)	Gene End (bp)	Chromosome Name	Strand
fgenesh1_pg.2_#_546	3816200	3821431	scaffold_2	1
Genemark1.1871_g	2192159	2195053	scaffold_3	1
fgenesh1_pg.1_#_443	3028247	3031021	scaffold_1	1
e_gw1.7.20.1	879756	887340	scaffold_7	1
estExt_Genemark1.C_20437	2309153	2311672	scaffold_2	-1
Genemark1.405_g	2227483	2230109	scaffold_1	-1
gw1.5.240.1	910159	911815	scaffold_5	-1
Genemark1.4104_g	2387394	2393106	scaffold_7	-1
estExt_Genemark1.C_190037	214046	216428	scaffold_19	1
Genemark1.7861_g	308259	310566	scaffold_20	-1
fgenesh1_pm.21_#_31	625740	627592	scaffold_21	-1
estExt_fgenesh1_pm.C_10236	2891667	2892709	scaffold_1	1
estExt_fgenesh1_pm.C_160044	594411	595707	scaffold_16	-1
fgenesh1_pm.6_#_198	2087180	2090589	scaffold_6	-1
estExt_fgenesh1_pg.C_100267	1760547	1762019	scaffold_10	1
estExt_Genewise1Plus.C_180121	688953	691897	scaffold_18	1
Genemark1.1220_g	2490581	2494609	scaffold_2	1
estExt_fgenesh1_pm.C_100138	1549458	1554318	scaffold_10	1
e_gw1.3.21.1	2051187	2058524	scaffold_3	-1
estExt_fgenesh1_pm.C_140002	22219	23631	scaffold_14	1
e_gw1.21.72.1	686216	688892	scaffold_21	1
fgenesh1_kg.8_#_102_#_4835_0_CBOZ5690.g1_CBOZ_CBPA	1855006	1855722	scaffold_8	-1
Genemark1.7009_g	1094583	1098330	scaffold_16	1
estExt_Genewise1Plus.C_70030	199444	203527	scaffold_7	-1
estExt_Genewise1Plus.C_10136	1013169	1016444	scaffold_1	1
estExt_Genemark1.C_140245	1324337	1325933	scaffold_14	1
fgenesh1_pm.11_#_3	28982	30776	scaffold_11	-1
e_gw1.3.645.1	1651111	1652571	scaffold_3	-1
fgenesh1_pm.11_#_83	1109461	1113637	scaffold_11	1
fgenesh1_pg.9_#_51	389914	393218	scaffold_9	1
e_gw1.9.419.1	1593320	1601284	scaffold_9	-1
estExt_fgenesh1_pg.C_20048	467376	469006	scaffold_2	-1
Genemark1.5761_g	1086962	1089302	scaffold_12	1
Genemark1.76_g	401860	402422	scaffold_1	1
Genemark1.7281_g	1343584	1344066	scaffold_17	1
estExt_fgenesh1_pg.C_10023	140747	146087	scaffold_1	1
e_gw1.19.138.1	268776	273289	scaffold_19	1
Genemark1.781_g	186701	192236	scaffold_2	1
fgenesh1_pg.14_#_97	719457	721960	scaffold_14	1
Genemark1.5914_g	1812124	1813617	scaffold_12	-1
estExt_Genewise1.C_70307	1537583	1541754	scaffold_7	1
fgenesh1_kg.18_#_34_#_1719_1_CBOZ_CBPA	640578	641796	scaffold_18	-1
Genemark1.6565_g	173411	173858	scaffold_15	-1
Genemark1.6115_g	996639	998821	scaffold_13	-1
fgenesh1_pg.11_#_26	200270	203755	scaffold_11	-1
estExt_Genemark1.C_130186	1003694	1006196	scaffold_13	-1
estExt_Genewise1.C_40767	2937910	2939885	scaffold_4	1
estExt_Genemark1.C_90120	665205	667195	scaffold_9	-1
estExt_Genemark1.C_20584	3062488	3073389	scaffold_2	-1
estExt_fgenesh1_pm.C_20088	1275989	1277295	scaffold_2	1
Genemark1.754_g	43573	44824	scaffold_2	1
estExt_Genewise1Plus.C_80054	328355	329329	scaffold_8	-1
Genemark1.2501_g	2513646	2524370	scaffold_4	1
fgenesh1_kg.2_#_148_#_1579_0_CBOZ3904.b1_CBOZ_CBPA	2571608	2572402	scaffold_2	-1
estExt_fgenesh1_pm.C_120011	126989	130062	scaffold_12	-1
estExt_fgenesh1_pm.C_100005	73524	75848	scaffold_10	-1
estExt_Genemark1.C_190127	747529	749703	scaffold_19	-1
estExt_Genewise1Plus.C_140320	1494362	1495779	scaffold_14	1
estExt_Genemark1.C_70154	849246	851881	scaffold_7	-1
Genemark1.1518_g	337681	342480	scaffold_3	-1
estExt_Genewise1Plus.C_30239	1240427	1242624	scaffold_3	-1
estExt_Genemark1.C_20624	3303203	3304763	scaffold_2	1
e_gw1.7.351.1	1492841	1494191	scaffold_7	1
estExt_fgenesh1_pg.C_120127	871445	876374	scaffold_12	1
fgenesh1_kg.3_#_183_#_4523_0_CBOZ2342.b1_CBOZ_CBPA	2896290	2897015	scaffold_3	1
estExt_Genewise1Plus.C_100006	38956	42237	scaffold_10	1
Genemark1.4704_g	1256639	1257894	scaffold_9	1
e_gw1.5.184.1	2808854	2813572	scaffold_5	-1
fgenesh1_pm.10_#_143	1558218	1559593	scaffold_10	1
Genemark1.3606_g	2379354	2385437	scaffold_6	-1
estExt_Genemark1.C_140059	323218	329172	scaffold_14	-1
Genemark1.2612_g	118248	119882	scaffold_5	-1
estExt_fgenesh1_pm.C_110124	1389881	1393951	scaffold_11	1
Genemark1.8908_g	251174	254267	scaffold_27	1
fgenesh1_pg.28_#_25	166053	168768	scaffold_28	-1
fgenesh1_pg.13_#_216	1635981	1638320	scaffold_13	-1
estExt_Genemark1.C_50020	115656	117503	scaffold_5	-1
estExt_fgenesh1_pg.C_10541	3820741	3824770	scaffold_1	1
estExt_fgenesh1_pg.C_40097	875952	881353	scaffold_4	1
e_gw1.9.160.1	105328	109184	scaffold_9	1
e_gw1.11.94.1	827118	830681	scaffold_11	-1
fgenesh1_pm.4_#_184	2085039	2086075	scaffold_4	1
estExt_Genewise1.C_50205	1214582	1218799	scaffold_5	-1
fgenesh1_pg.16_#_102	703557	706507	scaffold_16	1
gw1.19.337.1	206525	206758	scaffold_19	-1
fgenesh1_pg.29_#_9	87918	91986	scaffold_29	1
estExt_fgenesh1_pg.C_20398	2806629	2814017	scaffold_2	-1
estExt_fgenesh1_pm.C_120042	691114	694596	scaffold_12	-1
Genemark1.5388_g	1026503	1028429	scaffold_11	1
fgenesh1_pg.22_#_14	78439	81709	scaffold_22	-1
e_gw1.19.338.1	1296392	1296873	scaffold_19	1
Genemark1.8916_g	320661	321603	scaffold_27	1
fgenesh1_kg.24_#_25_#_1992_1_CBOZ_CBPA	495034	495978	scaffold_24	1
estExt_Genemark1.C_240025	214577	217171	scaffold_24	-1
e_gw1.9.56.1	813567	818361	scaffold_9	-1
gw1.19.102.1	1048621	1051221	scaffold_19	1
fgenesh1_pg.7_#_137	1001587	1003507	scaffold_7	1
Genemark1.7471_g	943287	943877	scaffold_18	-1
e_gw1.14.71.1	1484431	1487546	scaffold_14	1
fgenesh1_kg.1_#_123_#_0_0_CBOZ7351.b1_CBOZ_CBPA	2486345	2487096	scaffold_1	-1
fgenesh1_pg.11_#_155	1081015	1083229	scaffold_11	1
Genemark1.8783_g	452890	453980	scaffold_25	-1
estExt_Genewise1.C_40122	794403	796022	scaffold_4	-1
estExt_Genewise1Plus.C_260049	338850	342656	scaffold_26	1
e_gw1.4.466.1	2651146	2653857	scaffold_4	1
fgenesh1_pg.14_#_4	26821	27829	scaffold_14	-1
estExt_Genemark1.C_10686	3698273	3702712	scaffold_1	1
fgenesh1_pg.2_#_428	2930734	2931672	scaffold_2	-1
estExt_fgenesh1_pg.C_40143	1141808	1144725	scaffold_4	-1
estExt_fgenesh1_pg.C_170040	326584	337193	scaffold_17	1
estExt_fgenesh1_pm.C_20203	2349778	2351700	scaffold_2	-1
Genemark1.3136_g	2932468	2934360	scaffold_5	1
estExt_Genewise1.C_70010	21359	30063	scaffold_7	1
e_gw1.8.203.1	1219797	1221822	scaffold_8	-1
estExt_fgenesh1_pm.C_180049	615295	616490	scaffold_18	-1
estExt_Genewise1Plus.C_70197	1072531	1074955	scaffold_7	1
estExt_Genewise1Plus.C_70048	316242	335684	scaffold_7	1
fgenesh1_kg.2_#_198_#_5028_0_CBOZ7571.b1_CBOZ_CBPA	3558991	3560731	scaffold_2	1
fgenesh1_pm.10_#_58	783145	787039	scaffold_10	-1
e_gw1.20.249.1	844739	845761	scaffold_20	-1
e_gw1.4.349.1	2578508	2580556	scaffold_4	1
e_gw1.17.134.1	1339785	1341545	scaffold_17	-1
Genemark1.1397_g	3466968	3473216	scaffold_2	1
fgenesh1_pg.7_#_134	968465	971530	scaffold_7	-1
fgenesh1_kg.14_#_86_#_2212_1_CBOZ_CBPA	1378141	1378551	scaffold_14	-1
e_gw1.20.291.1	847903	848703	scaffold_20	-1
e_gw1.1.401.1	2041142	2043166	scaffold_1	-1
Genemark1.8128_g	491579	492981	scaffold_21	1
fgenesh1_pm.19_#_37	471263	472818	scaffold_19	-1
estExt_fgenesh1_pm.C_140027	435741	438958	scaffold_14	1
estExt_Genewise1Plus.C_120269	1506000	1510306	scaffold_12	1
gw1.18.27.1	1335276	1339238	scaffold_18	1
fgenesh1_pg.12_#_93	623647	626505	scaffold_12	-1
estExt_fgenesh1_pm.C_30013	188146	189911	scaffold_3	-1
estExt_Genemark1.C_20097	606691	609309	scaffold_2	1
e_gw1.3.115.1	1862775	1866421	scaffold_3	-1
Genemark1.7970_g	909186	913885	scaffold_20	-1
fgenesh1_pg.19_#_117	857100	860162	scaffold_19	-1
estExt_fgenesh1_pg.C_110030	248780	252924	scaffold_11	-1
fgenesh1_pm.18_#_114	1159241	1162738	scaffold_18	-1
estExt_Genemark1.C_110180	1028633	1030068	scaffold_11	-1
e_gw1.14.223.1	1168175	1169780	scaffold_14	1
estExt_Genewise1Plus.C_50344	1798342	1799765	scaffold_5	-1
estExt_Genemark1.C_100034	206761	210154	scaffold_10	-1
fgenesh1_pg.4_#_144	1124024	1126233	scaffold_4	1
e_gw1.2.65.1	1640502	1644890	scaffold_2	-1
fgenesh1_kg.3_#_55_#_2560_1_CBOZ_CBPA	974477	975222	scaffold_3	1
Genemark1.6215_g	1666465	1675574	scaffold_13	-1
Genemark1.5469_g	1397604	1398618	scaffold_11	-1
gw1.26.15.1	234713	240280	scaffold_26	1
estExt_Genewise1.C_140146	1032621	1036693	scaffold_14	1
Genemark1.3586_g	2251825	2253572	scaffold_6	-1
fgenesh1_pg.28_#_10	97724	100936	scaffold_28	1
Genemark1.5301_g	564215	566274	scaffold_11	-1
estExt_Genewise1Plus.C_140271	1394340	1395772	scaffold_14	1
estExt_Genewise1.C_250101	542076	544802	scaffold_25	1
Genemark1.304_g	1677236	1678630	scaffold_1	-1
fgenesh1_kg.24_#_42_#_353_7_CBOZ_CBPA	766340	767500	scaffold_24	1
Genemark1.2147_g	863869	864575	scaffold_4	-1
Genemark1.4068_g	2163011	2166356	scaffold_7	1
estExt_fgenesh1_pm.C_80010	137553	140757	scaffold_8	-1
Genemark1.6902_g	587599	592728	scaffold_16	1
e_gw1.2.769.1	1910651	1914200	scaffold_2	-1
e_gw1.1.200.1	2578540	2583958	scaffold_1	1
estExt_Genemark1.C_110104	631438	643011	scaffold_11	-1
estExt_Genewise1Plus.C_140201	1208982	1212253	scaffold_14	1
estExt_fgenesh1_pg.C_60087	621489	624246	scaffold_6	-1
estExt_fgenesh1_pg.C_30061	446069	452228	scaffold_3	1
fgenesh1_pm.14_#_53	679547	681217	scaffold_14	1
estExt_Genewise1Plus.C_20477	2408693	2411909	scaffold_2	-1
estExt_fgenesh1_pm.C_20113	1515993	1518038	scaffold_2	1
Genemark1.856_g	726358	727169	scaffold_2	1
estExt_fgenesh1_pm.C_20192	2253309	2254729	scaffold_2	1
Genemark1.4376_g	1478637	1485142	scaffold_8	1
estExt_fgenesh1_pg.C_10396	2773750	2776826	scaffold_1	-1
Genemark1.5031_g	1069781	1074721	scaffold_10	-1
estExt_fgenesh1_pm.C_80020	340119	341081	scaffold_8	1
Genemark1.5241_g	210380	211522	scaffold_11	-1
e_gw1.11.336.1	1285448	1289292	scaffold_11	1
fgenesh1_pg.6_#_63	453553	463587	scaffold_6	1
e_gw1.9.440.1	1831624	1832673	scaffold_9	-1
Genemark1.3201_g	368005	369520	scaffold_6	-1
e_gw1.11.219.1	469750	471503	scaffold_11	-1
fgenesh1_kg.15_#_53_#_4399_0_CBOZ10585.g1_CBOZ_CBPA	1017003	1017584	scaffold_15	-1
estExt_Genemark1.C_10145	822140	829453	scaffold_1	-1
fgenesh1_kg.7_#_118_#_3286_1_CBOZ_CBPA	1667172	1667976	scaffold_7	1
e_gw1.3.459.1	1007482	1009059	scaffold_3	1
e_gw1.3.647.1	545050	546872	scaffold_3	-1
gw1.20.39.1	921344	926210	scaffold_20	1
e_gw1.4.553.1	1569927	1571130	scaffold_4	1
fgenesh1_pg.5_#_268	1902239	1912858	scaffold_5	1
gw1.24.83.1	715244	715417	scaffold_24	-1
estExt_Genewise1.C_140016	66872	72446	scaffold_14	-1
estExt_Genewise1.C_30594	2695454	2699560	scaffold_3	1
e_gw1.15.217.1	607256	608168	scaffold_15	-1
fgenesh1_pg.7_#_257	1720322	1722529	scaffold_7	-1
Genemark1.2708_g	634288	641402	scaffold_5	-1
e_gw1.5.246.1	829886	832532	scaffold_5	1
Genemark1.3808_g	870490	872154	scaffold_7	-1
gw1.6.315.1	245122	246984	scaffold_6	-1
estExt_Genewise1Plus.C_60164	957719	960693	scaffold_6	1
estExt_Genemark1.C_70149	828663	831791	scaffold_7	1
Genemark1.1124_g	2033240	2034615	scaffold_2	-1
estExt_Genewise1Plus.C_40031	186674	191979	scaffold_4	-1
fgenesh1_pg.8_#_6	29399	37656	scaffold_8	-1
fgenesh1_pg.4_#_400	2691883	2697039	scaffold_4	-1
fgenesh1_pg.2_#_223	1628689	1633510	scaffold_2	-1
fgenesh1_pm.2_#_254	2800571	2804388	scaffold_2	1
estExt_Genemark1.C_110316	1764483	1769370	scaffold_11	-1
estExt_fgenesh1_pg.C_120257	1660173	1662462	scaffold_12	-1
Genemark1.8448_g	205254	209304	scaffold_23	-1
estExt_fgenesh1_pg.C_120038	241999	246928	scaffold_12	-1
e_gw1.20.204.1	1238502	1239436	scaffold_20	1
Genemark1.4211_g	558934	559340	scaffold_8	1
gw1.18.294.1	486531	486896	scaffold_18	-1
estExt_Genemark1.C_60340	1718507	1721856	scaffold_6	1
fgenesh1_pg.3_#_42	315685	318455	scaffold_3	-1
fgenesh1_kg.16_#_51_#_5152_0_CBPA2457.g1_CBOZ_CBPA	893724	894273	scaffold_16	-1
fgenesh1_pg.19_#_102	758120	760010	scaffold_19	-1
e_gw1.24.70.1	260045	261514	scaffold_24	-1
fgenesh1_pg.7_#_118	832526	834211	scaffold_7	-1
estExt_Genemark1.C_80265	1508643	1510509	scaffold_8	-1
estExt_fgenesh1_pm.C_10293	3620701	3626565	scaffold_1	1
estExt_Genemark1.C_100344	1728571	1730095	scaffold_10	-1
estExt_fgenesh1_pm.C_210071	1032922	1035695	scaffold_21	-1
estExt_Genemark1.C_100244	1260076	1262773	scaffold_10	1
estExt_Genemark1.C_60453	2283151	2291995	scaffold_6	-1
fgenesh1_kg.4_#_26_#_3457_1_CBOZ_CBPA	648041	648802	scaffold_4	-1
estExt_Genemark1.C_30469	2470631	2473121	scaffold_3	1
Genemark1.2719_g	692876	695602	scaffold_5	1
estExt_Genemark1.C_210039	250138	257593	scaffold_21	1
estExt_Genewise1Plus.C_130299	1332023	1334335	scaffold_13	-1
e_gw1.3.416.1	1730824	1732360	scaffold_3	-1
estExt_fgenesh1_pg.C_230126	926301	930809	scaffold_23	1
estExt_fgenesh1_pm.C_60067	859850	862553	scaffold_6	1
estExt_Genemark1.C_120368	1824035	1828622	scaffold_12	1
estExt_fgenesh1_pg.C_250014	84825	89946	scaffold_25	-1
Genemark1.1970_g	2708251	2715013	scaffold_3	1
fgenesh1_pm.15_#_41	624639	633299	scaffold_15	-1
fgenesh1_pg.20_#_60	475266	477772	scaffold_20	1
gw1.8.270.1	405539	406886	scaffold_8	-1
estExt_Genewise1.C_130014	85414	87895	scaffold_13	-1
Genemark1.3272_g	705058	709146	scaffold_6	-1
fgenesh1_pg.14_#_186	1315996	1317100	scaffold_14	-1
estExt_Genemark1.C_190098	577058	581111	scaffold_19	1
estExt_fgenesh1_pg.C_50066	544811	547957	scaffold_5	-1
estExt_Genewise1.C_120137	869027	870405	scaffold_12	-1
estExt_fgenesh1_pg.C_180189	1211426	1215257	scaffold_18	-1
e_gw1.1.293.1	2454153	2457277	scaffold_1	-1
Genemark1.1864_g	2164659	2165130	scaffold_3	1
fgenesh1_pg.13_#_13	98911	101312	scaffold_13	1
estExt_Genemark1.C_160097	535518	538144	scaffold_16	-1
estExt_fgenesh1_pg.C_40157	1229986	1234742	scaffold_4	-1
e_gw1.36.16.1	1638	1817	scaffold_36	-1
fgenesh1_pg.7_#_9	45977	47714	scaffold_7	-1
fgenesh1_kg.7_#_37_#_2888_1_CBOZ_CBPA	757843	759348	scaffold_7	-1
e_gw1.16.114.1	914540	917339	scaffold_16	1
estExt_Genewise1.C_100275	1410924	1412226	scaffold_10	1
Genemark1.2066_g	302515	303413	scaffold_4	-1
estExt_fgenesh1_pg.C_190162	1242846	1251319	scaffold_19	1
Genemark1.6437_g	1184557	1194507	scaffold_14	1
Genemark1.5626_g	397169	397921	scaffold_12	-1
Genemark1.2738_g	776787	777179	scaffold_5	-1
estExt_Genemark1.C_180080	420410	426880	scaffold_18	1
estExt_fgenesh1_pg.C_20205	1558312	1561011	scaffold_2	-1
Genemark1.5759_g	1078101	1080483	scaffold_12	-1
e_gw1.13.236.1	847368	848487	scaffold_13	1
estExt_fgenesh1_pg.C_50060	508455	512448	scaffold_5	-1
Genemark1.3289_g	786770	790253	scaffold_6	1
e_gw1.13.153.1	1121788	1124103	scaffold_13	-1
Genemark1.1924_g	2453071	2459447	scaffold_3	-1
Genemark1.8705_g	784404	785444	scaffold_24	-1
estExt_fgenesh1_pm.C_20146	1774692	1779222	scaffold_2	-1
estExt_fgenesh1_pm.C_140096	1216966	1218634	scaffold_14	-1
fgenesh1_pm.13_#_69	834101	834961	scaffold_13	1
Genemark1.6282_g	319667	320514	scaffold_14	1
Genemark1.6388_g	902584	905024	scaffold_14	1
Genemark1.657_g	3500853	3502703	scaffold_1	-1
e_gw1.6.60.1	1393991	1398825	scaffold_6	1
Genemark1.968_g	1314988	1317758	scaffold_2	1
fgenesh1_pg.25_#_48	352893	355918	scaffold_25	1
estExt_Genemark1.C_60231	1203798	1208589	scaffold_6	1
estExt_fgenesh1_pm.C_40064	999201	1000586	scaffold_4	1
gw1.25.114.1	400304	403173	scaffold_25	-1
estExt_fgenesh1_pm.C_130076	925808	926975	scaffold_13	1
e_gw1.18.276.1	239906	240935	scaffold_18	1
estExt_Genemark1.C_50058	333510	335472	scaffold_5	1
estExt_Genemark1.C_110038	253505	271375	scaffold_11	-1
e_gw1.4.17.1	584744	589421	scaffold_4	-1
estExt_Genewise1.C_60320	1691971	1700225	scaffold_6	1
estExt_Genemark1.C_10268	1466668	1470504	scaffold_1	-1
estExt_fgenesh1_pg.C_120289	1838414	1840612	scaffold_12	-1
estExt_Genemark1.C_140060	330978	349329	scaffold_14	-1
estExt_Genewise1.C_130105	576330	578344	scaffold_13	-1
estExt_fgenesh1_pg.C_110159	1097264	1101467	scaffold_11	1
fgenesh1_pm.14_#_37	518256	520394	scaffold_14	-1
Genemark1.3252_g	614232	615754	scaffold_6	-1
e_gw1.8.288.1	956068	957404	scaffold_8	1
estExt_fgenesh1_pg.C_220061	472811	475937	scaffold_22	-1
Genemark1.1525_g	382524	383083	scaffold_3	1
estExt_Genemark1.C_70223	1152943	1161389	scaffold_7	1
fgenesh1_pg.5_#_30	257440	261312	scaffold_5	1
estExt_Genemark1.C_10217	1223275	1227300	scaffold_1	1
fgenesh1_kg.14_#_42_#_2524_1_CBOZ_CBPA	757077	758532	scaffold_14	1
estExt_fgenesh1_pm.C_70084	1071239	1072375	scaffold_7	-1
Genemark1.1758_g	1622354	1624506	scaffold_3	1
Genemark1.5511_g	1673324	1677159	scaffold_11	-1
estExt_Genewise1Plus.C_20630	3127817	3133237	scaffold_2	1
estExt_fgenesh1_pg.C_30141	1048204	1049928	scaffold_3	-1
estExt_fgenesh1_pg.C_210111	876751	880112	scaffold_21	-1
estExt_Genemark1.C_90089	496056	503640	scaffold_9	-1
e_gw1.15.76.1	91643	95177	scaffold_15	-1
estExt_Genemark1.C_180027	115399	124156	scaffold_18	1
estExt_Genemark1.C_50151	799684	803786	scaffold_5	-1
estExt_fgenesh1_pm.C_140117	1357957	1361184	scaffold_14	1
Genemark1.439_g	2392338	2394798	scaffold_1	-1
estExt_Genemark1.C_70005	18424	21222	scaffold_7	-1
estExt_Genewise1Plus.C_100201	1131199	1135958	scaffold_10	1
e_gw1.2.584.1	3255797	3256738	scaffold_2	-1
e_gw1.1.20.1	3411244	3421810	scaffold_1	1
estExt_Genemark1.C_30249	1335834	1338611	scaffold_3	1
estExt_fgenesh1_pm.C_50188	2140878	2143559	scaffold_5	1
fgenesh1_kg.4_#_7_#_2839_1_CBOZ_CBPA	65819	67263	scaffold_4	-1
e_gw1.19.32.1	440278	447398	scaffold_19	1
e_gw1.9.366.1	835894	836857	scaffold_9	-1
fgenesh1_pm.10_#_160	1684105	1688619	scaffold_10	1
Genemark1.4453_g	1920614	1923506	scaffold_8	1
estExt_fgenesh1_pg.C_180166	1078753	1082996	scaffold_18	-1
fgenesh1_pg.21_#_16	114146	122626	scaffold_21	1
Genemark1.2619_g	155342	156975	scaffold_5	-1
estExt_Genemark1.C_10369	2055987	2057701	scaffold_1	-1
Genemark1.1664_g	1124215	1125336	scaffold_3	1
e_gw1.11.312.1	797986	798588	scaffold_11	-1
estExt_Genemark1.C_80191	1101990	1106098	scaffold_8	-1
Genemark1.4431_g	1797115	1800340	scaffold_8	1
fgenesh1_pg.13_#_52	409271	413919	scaffold_13	1
fgenesh1_pg.27_#_2	4446	7275	scaffold_27	1
estExt_Genewise1.C_50286	1464754	1465949	scaffold_5	-1
estExt_fgenesh1_pg.C_80012	77425	80319	scaffold_8	1
Genemark1.6069_g	767902	770771	scaffold_13	1
fgenesh1_pm.4_#_225	2461128	2463333	scaffold_4	1
Genemark1.3224_g	464011	466288	scaffold_6	-1
fgenesh1_kg.20_#_15_#_2636_1_CBOZ_CBPA	217300	220009	scaffold_20	-1
e_gw1.11.238.1	1379705	1381381	scaffold_11	-1
e_gw1.4.180.1	559090	565188	scaffold_4	-1
estExt_Genemark1.C_40555	2907515	2909496	scaffold_4	1
e_gw1.10.111.1	964370	968220	scaffold_10	1
Genemark1.2261_g	1461943	1463106	scaffold_4	-1
estExt_Genemark1.C_60200	1052203	1060124	scaffold_6	-1
e_gw1.3.627.1	1808225	1810066	scaffold_3	1
e_gw1.22.157.1	921420	923116	scaffold_22	-1
estExt_Genemark1.C_10414	2275878	2279682	scaffold_1	-1
Genemark1.3564_g	2110999	2116156	scaffold_6	1
estExt_Genemark1.C_60297	1527223	1532229	scaffold_6	1
estExt_fgenesh1_pm.C_90073	902000	904841	scaffold_9	1
fgenesh1_pm.12_#_81	1193713	1198979	scaffold_12	-1
e_gw1.12.433.1	1429302	1430144	scaffold_12	1
estExt_Genewise1.C_20048	198110	200942	scaffold_2	-1
estExt_Genemark1.C_10127	696150	696859	scaffold_1	1
estExt_fgenesh1_pm.C_30106	1243091	1244270	scaffold_3	1
e_gw1.8.284.1	921192	922844	scaffold_8	1
fgenesh1_pg.9_#_76	538212	540257	scaffold_9	-1
fgenesh1_kg.10_#_23_#_1520_1_CBOZ_CBPA	656885	657912	scaffold_10	1
Genemark1.8421_g	25039	28155	scaffold_23	-1
estExt_fgenesh1_pm.C_20212	2443066	2444538	scaffold_2	1
Genemark1.3396_g	1327873	1330789	scaffold_6	-1
estExt_Genewise1Plus.C_10243	1437753	1450348	scaffold_1	1
Genemark1.8145_g	580263	585005	scaffold_21	-1
estExt_Genemark1.C_20509	2684463	2686052	scaffold_2	1
estExt_Genemark1.C_80314	1801630	1810742	scaffold_8	1
estExt_fgenesh1_pm.C_90046	541363	544409	scaffold_9	-1
estExt_Genewise1Plus.C_150003	4220	22290	scaffold_15	-1
fgenesh1_pg.3_#_13	79672	83414	scaffold_3	-1
estExt_fgenesh1_pg.C_70304	2124075	2140830	scaffold_7	1
Genemark1.8624_g	266244	271278	scaffold_24	-1
estExt_Genemark1.C_170166	1145644	1150063	scaffold_17	-1
e_gw1.5.532.1	1381428	1382495	scaffold_5	-1
fgenesh1_pg.21_#_90	729209	732449	scaffold_21	-1
gw1.4.340.1	2286398	2288351	scaffold_4	-1
estExt_Genewise1.C_40607	2433625	2435747	scaffold_4	-1
e_gw1.19.127.1	590100	594456	scaffold_19	1
Genemark1.7269_g	1267117	1270515	scaffold_17	-1
estExt_Genemark1.C_20492	2596108	2598122	scaffold_2	-1
fgenesh1_pg.28_#_22	144221	153635	scaffold_28	1
Genemark1.6125_g	1041285	1042267	scaffold_13	1
fgenesh1_pg.12_#_140	924725	929195	scaffold_12	1
estExt_fgenesh1_pm.C_80070	1005180	1007121	scaffold_8	1
gw1.15.216.1	111403	112277	scaffold_15	1
Genemark1.2618_g	153239	154556	scaffold_5	-1
Genemark1.8787_g	467500	470754	scaffold_25	-1
fgenesh1_pm.2_#_196	2188435	2197480	scaffold_2	-1
fgenesh1_pg.2_#_409	2822681	2824118	scaffold_2	-1
fgenesh1_pg.15_#_33	254651	256858	scaffold_15	-1
gw1.7.154.1	1825940	1830635	scaffold_7	1
fgenesh1_pm.3_#_21	293917	306070	scaffold_3	-1
estExt_fgenesh1_pg.C_240021	250648	254116	scaffold_24	-1
fgenesh1_kg.7_#_56_#_1918_1_CBOZ_CBPA	1048235	1050686	scaffold_7	-1
estExt_fgenesh1_pm.C_130068	840371	847182	scaffold_13	1
estExt_Genemark1.C_120219	1114813	1117705	scaffold_12	1
Genemark1.3852_g	1093233	1095585	scaffold_7	1
estExt_Genemark1.C_180003	8419	10360	scaffold_18	1
Genemark1.571_g	2998638	3003675	scaffold_1	1
estExt_Genewise1.C_180025	134889	137901	scaffold_18	-1
estExt_Genewise1Plus.C_20584	2889436	2895618	scaffold_2	1
fgenesh1_kg.14_#_59_#_3681_1_CBOZ_CBPA	1024265	1026029	scaffold_14	1
estExt_fgenesh1_pg.C_30016	101439	125583	scaffold_3	-1
estExt_Genewise1Plus.C_220002	2209	5891	scaffold_22	-1
estExt_fgenesh1_pm.C_40299	2961432	2962972	scaffold_4	1
Genemark1.4573_g	644649	649653	scaffold_9	1
Genemark1.2218_g	1211356	1213604	scaffold_4	1
Genemark1.913_g	991366	993547	scaffold_2	-1
Genemark1.2961_g	1925358	1925721	scaffold_5	-1
estExt_fgenesh1_pg.C_80069	562565	565011	scaffold_8	-1
fgenesh1_kg.27_#_4_#_0_0_CBPA4110.b1_CBOZ_CBPA	66562	67142	scaffold_27	-1
estExt_Genewise1Plus.C_90278	1317401	1321381	scaffold_9	-1
estExt_fgenesh1_pg.C_50154	1157691	1160846	scaffold_5	-1
Genemark1.1406_g	3535199	3540341	scaffold_2	-1
estExt_fgenesh1_pm.C_20064	922092	926803	scaffold_2	1
e_gw1.23.97.1	497940	500883	scaffold_23	-1
estExt_fgenesh1_pm.C_260022	403945	404704	scaffold_26	-1
Genemark1.565_g	2975989	2978107	scaffold_1	-1
Genemark1.3633_g	2574173	2576721	scaffold_6	1
fgenesh1_pm.9_#_129	1409656	1413818	scaffold_9	1
fgenesh1_pg.14_#_87	662128	668880	scaffold_14	-1
estExt_Genewise1Plus.C_80058	377690	379886	scaffold_8	1
estExt_fgenesh1_pm.C_30065	783024	784656	scaffold_3	1
estExt_Genemark1.C_180016	67055	68901	scaffold_18	1
estExt_fgenesh1_pm.C_90021	266793	275158	scaffold_9	-1
fgenesh1_kg.17_#_23_#_639_1_CBOZ_CBPA	636122	636846	scaffold_17	1
fgenesh1_pg.5_#_103	790943	795420	scaffold_5	1
estExt_Genemark1.C_190034	201214	201851	scaffold_19	-1
e_gw1.9.79.1	73246	77349	scaffold_9	1
Genemark1.3906_g	1312102	1313138	scaffold_7	1
